PdfType: central
Format: lhagrid1
XMin: 1e-06
XMax: 1
QMin: 1
QMax: 31622.8
MZ: 91.1876
MUp: 0
MDown: 0
MStrange: 0
MCharm: 1.4
MBottom: 5.25
MTop: 1e+10
AlphaS_MZ: 0.118
AlphaS_OrderQCD: 1
AlphaS_Type: ipol
AlphaS_Qs: [1.000000e+00, 1.118034e+00, 1.224745e+00, 1.400000e+00, 1.400000e+00, 1.581139e+00, 1.788854e+00, 2.000000e+00, 2.236068e+00, 2.529822e+00, 2.828427e+00, 3.162278e+00, 3.464102e+00, 5.099020e+00, 5.250000e+00, 5.250000e+00, 6.324555e+00, 8.000000e+00, 1.000000e+01, 1.264911e+01, 1.549193e+01, 2.000000e+01, 2.529822e+01, 3.162278e+01, 4.242641e+01, 5.656854e+01, 7.483315e+01, 1.000000e+02, 1.341641e+02, 1.788854e+02, 2.366432e+02, 3.162278e+02, 4.242641e+02, 5.656854e+02, 7.483315e+02, 1.000000e+03, 1.341641e+03, 1.788854e+03, 2.366432e+03, 3.162278e+03, 4.242641e+03, 5.656854e+03, 7.483315e+03, 1.000000e+04, 1.341641e+04, 1.788854e+04, 2.366432e+04, 3.162278e+04]
AlphaS_Vals: [4.549300e-01, 4.171300e-01, 3.909693e-01, 3.584386e-01, 3.584386e-01, 3.357184e-01, 3.156061e-01, 2.995104e-01, 2.850667e-01, 2.707133e-01, 2.589918e-01, 2.482932e-01, 2.402186e-01, 2.113184e-01, 2.094290e-01, 2.094290e-01, 1.991745e-01, 1.876274e-01, 1.778742e-01, 1.686731e-01, 1.614887e-01, 1.532869e-01, 1.464622e-01, 1.405352e-01, 1.334407e-01, 1.271723e-01, 1.216278e-01, 1.163814e-01, 1.115146e-01, 1.071368e-01, 1.032025e-01, 9.942521e-02, 9.587299e-02, 9.263746e-02, 8.969674e-02, 8.684362e-02, 8.413360e-02, 8.164226e-02, 7.935875e-02, 7.712565e-02, 7.498835e-02, 7.300946e-02, 7.118375e-02, 6.938725e-02, 6.765746e-02, 6.604680e-02, 6.455302e-02, 6.307579e-02]
---
1.000000e-06 2.000000e-06 4.000000e-06 6.000000e-06 8.000000e-06 1.000000e-05 2.000000e-05 4.000000e-05 6.000000e-05 8.000000e-05 1.000000e-04 2.000000e-04 4.000000e-04 6.000000e-04 8.000000e-04 1.000000e-03 2.000000e-03 4.000000e-03 6.000000e-03 8.000000e-03 1.000000e-02 1.400000e-02 2.000000e-02 3.000000e-02 4.000000e-02 6.000000e-02 8.000000e-02 1.000000e-01 1.250000e-01 1.500000e-01 1.750000e-01 2.000000e-01 2.250000e-01 2.500000e-01 2.750000e-01 3.000000e-01 3.250000e-01 3.500000e-01 3.750000e-01 4.000000e-01 4.250000e-01 4.500000e-01 4.750000e-01 5.000000e-01 5.250000e-01 5.500000e-01 5.750000e-01 6.000000e-01 6.250000e-01 6.500000e-01 6.750000e-01 7.000000e-01 7.250000e-01 7.500000e-01 7.750000e-01 8.000000e-01 8.250000e-01 8.500000e-01 8.750000e-01 9.000000e-01 9.250000e-01 9.500000e-01 9.750000e-01 1.000000e+00
1.000000e+00 1.118034e+00 1.224745e+00 1.400000e+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 0.00000000e+00 5.72498530e-01 8.83659780e-01 8.83655759e-01 8.83690000e-01 8.83920000e-01 5.71900000e-01 0.00000000e+00 0.00000000e+00 5.95400000e+01
0.00000000e+00 0.00000000e+00 8.82508520e-01 1.19110592e+00 1.19105429e+00 1.19110000e+00 1.19140000e+00 8.81900000e-01 0.00000000e+00 0.00000000e+00 6.21220000e+01
0.00000000e+00 0.00000000e+00 1.12581600e+00 1.43247921e+00 1.43244504e+00 1.43250000e+00 1.43280000e+00 1.12520000e+00 0.00000000e+00 0.00000000e+00 6.44830000e+01
0.00000000e+00 0.00000000e+00 1.47442602e+00 1.77854140e+00 1.77853166e+00 1.77859998e+00 1.77889998e+00 1.47379998e+00 0.00000000e+00 0.00000000e+00 6.84539998e+01
0.00000000e+00 0.00000000e+00 5.19878330e-01 8.01636070e-01 8.01641802e-01 8.01720000e-01 8.02090000e-01 5.19180000e-01 0.00000000e+00 0.00000000e+00 3.72560000e+01
0.00000000e+00 0.00000000e+00 7.11889950e-01 9.91247890e-01 9.91249800e-01 9.91350000e-01 9.91760000e-01 7.11180000e-01 0.00000000e+00 0.00000000e+00 3.88030000e+01
0.00000000e+00 0.00000000e+00 8.66458620e-01 1.14404218e+00 1.14408220e+00 1.14420000e+00 1.14460000e+00 8.65740000e-01 0.00000000e+00 0.00000000e+00 4.03390000e+01
0.00000000e+00 0.00000000e+00 1.09403025e+00 1.36927779e+00 1.36925698e+00 1.36939999e+00 1.36989999e+00 1.09329999e+00 0.00000000e+00 0.00000000e+00 4.31009998e+01
0.00000000e+00 0.00000000e+00 4.70986820e-01 7.25246900e-01 7.25249720e-01 7.25440000e-01 7.26090000e-01 4.70170000e-01 0.00000000e+00 0.00000000e+00 2.10030000e+01
0.00000000e+00 0.00000000e+00 5.79550200e-01 8.31545080e-01 8.31546470e-01 8.31780000e-01 8.32490000e-01 5.78720000e-01 0.00000000e+00 0.00000000e+00 2.18700000e+01
0.00000000e+00 0.00000000e+00 6.71210170e-01 9.21555600e-01 9.21552240e-01 9.21820000e-01 9.22580000e-01 6.70370000e-01 0.00000000e+00 0.00000000e+00 2.28570000e+01
0.00000000e+00 0.00000000e+00 8.12573522e-01 1.06076409e+00 1.06068367e+00 1.06099999e+00 1.06189999e+00 8.11719992e-01 0.00000000e+00 0.00000000e+00 2.47979999e+01
0.00000000e+00 0.00000000e+00 4.44462730e-01 6.83703700e-01 6.83697710e-01 6.83940000e-01 6.84770000e-01 4.43570000e-01 0.00000000e+00 0.00000000e+00 1.54610000e+01
0.00000000e+00 0.00000000e+00 5.27467270e-01 7.64524500e-01 7.64531860e-01 7.64830000e-01 7.65720000e-01 5.26560000e-01 0.00000000e+00 0.00000000e+00 1.61770000e+01
0.00000000e+00 0.00000000e+00 5.99808100e-01 8.35253700e-01 8.35257680e-01 8.35600000e-01 8.36550000e-01 5.98890000e-01 0.00000000e+00 0.00000000e+00 1.70370000e+01
0.00000000e+00 0.00000000e+00 7.14392594e-01 9.47712494e-01 9.47725054e-01 9.48129994e-01 9.49149994e-01 7.13459994e-01 0.00000000e+00 0.00000000e+00 1.87729999e+01
0.00000000e+00 0.00000000e+00 4.26231640e-01 6.55080100e-01 6.55080730e-01 6.55400000e-01 6.56400000e-01 4.25280000e-01 0.00000000e+00 0.00000000e+00 1.21090000e+01
0.00000000e+00 0.00000000e+00 4.94097010e-01 7.20823400e-01 7.20830960e-01 7.21220000e-01 7.22300000e-01 4.93130000e-01 0.00000000e+00 0.00000000e+00 1.27430000e+01
0.00000000e+00 0.00000000e+00 5.54928440e-01 7.80081300e-01 7.80085920e-01 7.80530000e-01 7.81680000e-01 5.53950000e-01 0.00000000e+00 0.00000000e+00 1.35330000e+01
0.00000000e+00 0.00000000e+00 6.53453724e-01 8.76530695e-01 8.76538105e-01 8.77059995e-01 8.78299995e-01 6.52459994e-01 0.00000000e+00 0.00000000e+00 1.51479999e+01
0.00000000e+00 0.00000000e+00 4.12410300e-01 6.33377700e-01 6.33377490e-01 6.33780000e-01 6.34950000e-01 4.11410000e-01 0.00000000e+00 0.00000000e+00 9.82520000e+00
0.00000000e+00 0.00000000e+00 4.70156300e-01 6.89024900e-01 6.89024010e-01 6.89510000e-01 6.90780000e-01 4.69140000e-01 0.00000000e+00 0.00000000e+00 1.04090000e+01
0.00000000e+00 0.00000000e+00 5.23238100e-01 7.40562800e-01 7.40568330e-01 7.41120000e-01 7.42460000e-01 5.22210000e-01 0.00000000e+00 0.00000000e+00 1.11530000e+01
0.00000000e+00 0.00000000e+00 6.10883995e-01 8.26174295e-01 8.26185685e-01 8.26829995e-01 8.28269995e-01 6.09839995e-01 0.00000000e+00 0.00000000e+00 1.26889999e+01
0.00000000e+00 0.00000000e+00 3.71496500e-01 5.68877600e-01 5.68870720e-01 5.69610000e-01 5.71450000e-01 3.70330000e-01 0.00000000e+00 0.00000000e+00 4.75780000e+00
0.00000000e+00 0.00000000e+00 4.08304500e-01 6.03693200e-01 6.03702690e-01 6.04580000e-01 6.06550000e-01 4.07120000e-01 0.00000000e+00 0.00000000e+00 5.27490000e+00
0.00000000e+00 0.00000000e+00 4.45097800e-01 6.39012900e-01 6.39024690e-01 6.40010000e-01 6.42090000e-01 4.43900000e-01 0.00000000e+00 0.00000000e+00 5.94650000e+00
0.00000000e+00 0.00000000e+00 5.09305596e-01 7.01276396e-01 7.01293196e-01 7.02429996e-01 7.04659996e-01 5.08089996e-01 0.00000000e+00 0.00000000e+00 7.32909991e+00
0.00000000e+00 0.00000000e+00 3.33019800e-01 5.07941000e-01 5.07938800e-01 5.09320000e-01 5.12180000e-01 3.31660000e-01 0.00000000e+00 0.00000000e+00 1.70380000e+00
0.00000000e+00 0.00000000e+00 3.58709600e-01 5.31722800e-01 5.31732700e-01 5.33340000e-01 5.36400000e-01 3.57330000e-01 0.00000000e+00 0.00000000e+00 2.22830000e+00
0.00000000e+00 0.00000000e+00 3.86394300e-01 5.58004700e-01 5.58026800e-01 5.59810000e-01 5.63020000e-01 3.85000000e-01 0.00000000e+00 0.00000000e+00 2.88140000e+00
0.00000000e+00 0.00000000e+00 4.36703697e-01 6.06466197e-01 6.06501597e-01 6.08529997e-01 6.11949997e-01 4.35289997e-01 0.00000000e+00 0.00000000e+00 4.18349992e+00
0.00000000e+00 0.00000000e+00 3.11506600e-01 4.73724000e-01 4.73722800e-01 4.75680000e-01 4.79350000e-01 3.10020000e-01 0.00000000e+00 0.00000000e+00 5.87610000e-01
0.00000000e+00 0.00000000e+00 3.33717300e-01 4.94075600e-01 4.94095000e-01 4.96350000e-01 5.00260000e-01 3.32210000e-01 0.00000000e+00 0.00000000e+00 1.13570000e+00
0.00000000e+00 0.00000000e+00 3.58272500e-01 5.17265600e-01 5.17294300e-01 5.19780000e-01 5.23880000e-01 3.56750000e-01 0.00000000e+00 0.00000000e+00 1.79140000e+00
0.00000000e+00 0.00000000e+00 4.03382597e-01 5.60571397e-01 5.60613697e-01 5.63419997e-01 5.67779997e-01 4.01839997e-01 0.00000000e+00 0.00000000e+00 3.06399992e+00
0.00000000e+00 0.00000000e+00 2.96583400e-01 4.49940300e-01 4.49948700e-01 4.52470000e-01 4.56840000e-01 2.95000000e-01 0.00000000e+00 0.00000000e+00 -1.53600000e-02
0.00000000e+00 0.00000000e+00 3.17064500e-01 4.68607700e-01 4.68627000e-01 4.71510000e-01 4.76170000e-01 3.15460000e-01 0.00000000e+00 0.00000000e+00 5.52580000e-01
0.00000000e+00 0.00000000e+00 3.39929900e-01 4.90138400e-01 4.90177600e-01 4.93340000e-01 4.98210000e-01 3.38310000e-01 0.00000000e+00 0.00000000e+00 1.21180000e+00
0.00000000e+00 0.00000000e+00 3.82060197e-01 5.30505798e-01 5.30560198e-01 5.34109998e-01 5.39279998e-01 3.80419997e-01 0.00000000e+00 0.00000000e+00 2.46559992e+00
0.00000000e+00 0.00000000e+00 2.85222300e-01 4.31795400e-01 4.31802600e-01 4.34830000e-01 4.39820000e-01 2.83560000e-01 0.00000000e+00 0.00000000e+00 -3.64040000e-01
0.00000000e+00 0.00000000e+00 3.04833600e-01 4.49632300e-01 4.49654700e-01 4.53100000e-01 4.58410000e-01 3.03150000e-01 0.00000000e+00 0.00000000e+00 2.21530000e-01
0.00000000e+00 0.00000000e+00 3.26749200e-01 4.70234100e-01 4.70272400e-01 4.74040000e-01 4.79590000e-01 3.25050000e-01 0.00000000e+00 0.00000000e+00 8.84860000e-01
0.00000000e+00 0.00000000e+00 3.67029598e-01 5.08777998e-01 5.08836498e-01 5.13049998e-01 5.18929998e-01 3.65309998e-01 0.00000000e+00 0.00000000e+00 2.12569993e+00
0.00000000e+00 0.00000000e+00 2.50790300e-01 3.76760000e-01 3.76770700e-01 3.82220000e-01 3.89710000e-01 2.48860000e-01 0.00000000e+00 0.00000000e+00 -1.05550000e+00
0.00000000e+00 0.00000000e+00 2.68960900e-01 3.93275000e-01 3.93310700e-01 3.99410000e-01 4.07340000e-01 2.67010000e-01 0.00000000e+00 0.00000000e+00 -4.14870000e-01
0.00000000e+00 0.00000000e+00 2.88795700e-01 4.11884000e-01 4.11942700e-01 4.18540000e-01 4.26800000e-01 2.86830000e-01 0.00000000e+00 0.00000000e+00 2.59630000e-01
0.00000000e+00 0.00000000e+00 3.24544698e-01 4.46024998e-01 4.46117898e-01 4.53399998e-01 4.62109998e-01 3.22559998e-01 0.00000000e+00 0.00000000e+00 1.45799993e+00
0.00000000e+00 0.00000000e+00 2.17531000e-01 3.23726000e-01 3.23736000e-01 3.33430000e-01 3.44470000e-01 2.15300000e-01 0.00000000e+00 0.00000000e+00 -1.28170000e+00
0.00000000e+00 0.00000000e+00 2.35467500e-01 3.40179000e-01 3.40242000e-01 3.50920000e-01 3.62540000e-01 2.33220000e-01 0.00000000e+00 0.00000000e+00 -5.91660000e-01
0.00000000e+00 0.00000000e+00 2.54098900e-01 3.57719000e-01 3.57833000e-01 3.69260000e-01 3.81310000e-01 2.51840000e-01 0.00000000e+00 0.00000000e+00 8.73390000e-02
0.00000000e+00 0.00000000e+00 2.86562998e-01 3.88768998e-01 3.88930998e-01 4.01379998e-01 4.14039998e-01 2.84289998e-01 0.00000000e+00 0.00000000e+00 1.23399993e+00
0.00000000e+00 0.00000000e+00 1.98568900e-01 2.93736000e-01 2.93765000e-01 3.07210000e-01 3.20900000e-01 1.96150000e-01 0.00000000e+00 0.00000000e+00 -1.26190000e+00
