PdfType: central
Format: lhagrid1
XMin: 1e-06
XMax: 1
QMin: 1
QMax: 31622.8
MZ: 91.1876
MUp: 0
MDown: 0
MStrange: 0
MCharm: 1.15
MBottom: 4.75
MTop: 1e+10
AlphaS_MZ: 0.114742
AlphaS_OrderQCD: 1
AlphaS_Type: ipol
AlphaS_Qs: [1.000000e+00, 1.118034e+00, 1.150000e+00, 1.150000e+00, 1.224745e+00, 1.581139e+00, 1.788854e+00, 2.000000e+00, 2.236068e+00, 2.529822e+00, 2.828427e+00, 3.162278e+00, 3.464102e+00, 4.750000e+00, 4.750000e+00, 5.099020e+00, 6.324555e+00, 8.000000e+00, 1.000000e+01, 1.264911e+01, 1.549193e+01, 2.000000e+01, 2.529822e+01, 3.162278e+01, 4.242641e+01, 5.656854e+01, 7.483315e+01, 1.000000e+02, 1.341641e+02, 1.788854e+02, 2.366432e+02, 3.162278e+02, 4.242641e+02, 5.656854e+02, 7.483315e+02, 1.000000e+03, 1.341641e+03, 1.788854e+03, 2.366432e+03, 3.162278e+03, 4.242641e+03, 5.656854e+03, 7.483315e+03, 1.000000e+04, 1.341641e+04, 1.788854e+04, 2.366432e+04, 3.162278e+04]
AlphaS_Vals: [4.796600e-01, 4.374396e-01, 4.280279e-01, 4.280279e-01, 4.103457e-01, 3.522646e-01, 3.300509e-01, 3.123926e-01, 2.966342e-01, 2.810547e-01, 2.683899e-01, 2.568750e-01, 2.482120e-01, 2.224343e-01, 2.224343e-01, 2.173967e-01, 2.034587e-01, 1.902322e-01, 1.792285e-01, 1.689835e-01, 1.610731e-01, 1.521352e-01, 1.447711e-01, 1.384286e-01, 1.308995e-01, 1.243031e-01, 1.185110e-01, 1.130665e-01, 1.080468e-01, 1.035563e-01, 9.954059e-02, 9.570249e-02, 9.210842e-02, 8.884755e-02, 8.589421e-02, 8.303824e-02, 8.033398e-02, 7.785514e-02, 7.558908e-02, 7.337856e-02, 7.126791e-02, 6.931808e-02, 6.752285e-02, 6.575979e-02, 6.406539e-02, 6.249048e-02, 6.103225e-02, 5.959242e-02]
---
1.000000e-06 2.000000e-06 4.000000e-06 6.000000e-06 8.000000e-06 1.000000e-05 2.000000e-05 4.000000e-05 6.000000e-05 8.000000e-05 1.000000e-04 2.000000e-04 4.000000e-04 6.000000e-04 8.000000e-04 1.000000e-03 2.000000e-03 4.000000e-03 6.000000e-03 8.000000e-03 1.000000e-02 1.400000e-02 2.000000e-02 3.000000e-02 4.000000e-02 6.000000e-02 8.000000e-02 1.000000e-01 1.250000e-01 1.500000e-01 1.750000e-01 2.000000e-01 2.250000e-01 2.500000e-01 2.750000e-01 3.000000e-01 3.250000e-01 3.500000e-01 3.750000e-01 4.000000e-01 4.250000e-01 4.500000e-01 4.750000e-01 5.000000e-01 5.250000e-01 5.500000e-01 5.750000e-01 6.000000e-01 6.250000e-01 6.500000e-01 6.750000e-01 7.000000e-01 7.250000e-01 7.500000e-01 7.750000e-01 8.000000e-01 8.250000e-01 8.500000e-01 8.750000e-01 9.000000e-01 9.250000e-01 9.500000e-01 9.750000e-01 1.000000e+00
1.000000e+00 1.118034e+00 1.150000e+00
-4 -3 -2 -1 1 2 3 4 21
0.00000000e+00 5.43622270e-01 1.01744658e+00 1.01747528e+00 1.01750000e+00 1.01760000e+00 5.42770000e-01 0.00000000e+00 5.71270000e+01
0.00000000e+00 8.52037520e-01 1.32141917e+00 1.32136419e+00 1.32140000e+00 1.32160000e+00 8.51170000e-01 0.00000000e+00 5.95430000e+01
0.00000000e+00 9.26981097e-01 1.39521237e+00 1.39526138e+00 1.39529998e+00 1.39539998e+00 9.26109977e-01 0.00000000e+00 6.01919998e+01
0.00000000e+00 4.89814390e-01 9.15267690e-01 9.15269829e-01 9.15330000e-01 9.15550000e-01 4.88820000e-01 0.00000000e+00 3.57030000e+01
0.00000000e+00 6.76862100e-01 1.09816904e+00 1.09811834e+00 1.09820000e+00 1.09850000e+00 6.75850000e-01 0.00000000e+00 3.70610000e+01
0.00000000e+00 7.23126286e-01 1.14345703e+00 1.14341296e+00 1.14349999e+00 1.14379999e+00 7.22109986e-01 0.00000000e+00 3.74499999e+01
0.00000000e+00 4.40303100e-01 8.20863080e-01 8.20855790e-01 8.21010000e-01 8.21420000e-01 4.39140000e-01 0.00000000e+00 2.00560000e+01
0.00000000e+00 5.41783500e-01 9.18474800e-01 9.18473030e-01 9.18670000e-01 9.19120000e-01 5.40600000e-01 0.00000000e+00 2.07200000e+01
0.00000000e+00 5.67818292e-01 9.43603142e-01 9.43602452e-01 9.43809992e-01 9.44269992e-01 5.66629992e-01 0.00000000e+00 2.09399999e+01
0.00000000e+00 4.13701200e-01 7.69952290e-01 7.69954200e-01 7.70150000e-01 7.70660000e-01 4.12430000e-01 0.00000000e+00 1.46930000e+01
0.00000000e+00 4.89223400e-01 8.41749640e-01 8.41748950e-01 8.42000000e-01 8.42570000e-01 4.87930000e-01 0.00000000e+00 1.52070000e+01
0.00000000e+00 5.09128594e-01 8.60792014e-01 8.60795284e-01 8.61059994e-01 8.61639994e-01 5.07829994e-01 0.00000000e+00 1.53899999e+01
0.00000000e+00 3.95515100e-01 7.35040580e-01 7.35039210e-01 7.35300000e-01 7.35930000e-01 3.94160000e-01 0.00000000e+00 1.14480000e+01
0.00000000e+00 4.55728600e-01 7.91632600e-01 7.91629970e-01 7.91960000e-01 7.92660000e-01 4.54350000e-01 0.00000000e+00 1.18810000e+01
0.00000000e+00 4.72014095e-01 8.07068795e-01 8.07072895e-01 8.07419995e-01 8.08129995e-01 4.70629995e-01 0.00000000e+00 1.20439999e+01
0.00000000e+00 3.81804400e-01 7.08635800e-01 7.08637970e-01 7.08970000e-01 7.09710000e-01 3.80380000e-01 0.00000000e+00 9.23460000e+00
0.00000000e+00 4.31818800e-01 7.55103500e-01 7.55114880e-01 7.55530000e-01 7.56340000e-01 4.30370000e-01 0.00000000e+00 9.61990000e+00
0.00000000e+00 4.45684496e-01 7.68143896e-01 7.68144436e-01 7.68579996e-01 7.69419996e-01 4.44229996e-01 0.00000000e+00 9.77009995e+00
0.00000000e+00 3.41521000e-01 6.30728800e-01 6.30729420e-01 6.31350000e-01 6.32540000e-01 3.39860000e-01 0.00000000e+00 4.31520000e+00
0.00000000e+00 3.70818600e-01 6.56671000e-01 6.56681100e-01 6.57440000e-01 6.58740000e-01 3.69130000e-01 0.00000000e+00 4.64380000e+00
